A0A075B6T6	Q69022	-1	0.0006872318455758449
P11215	Q2HR75	-1	0.00023077523341221248
A8MXK1	Q2HR75	-1	0.08809030047632041
Q9NRP4	P08393	-1	0.04921972243084291
Q9P283	Q69022	-1	0.009416195790381344
Q9BRQ8	Q69022	-1	0.00032399539038342106
Q9Y5L3	P08393	-1	0.0035954667670276123
Q9NP86	F5HF44	-1	0.00044897419564833937
P14784	Q69022	-1	0.10709530224840767
Q8IYW5	Q2HR75	-1	0.03202869185209759
O15231	Q69022	-1	0.5076897918772919
Q02086	P08393	-1	0.15690002258975316
A0A0B4J280	F5HF44	-1	0.0010328023547780127
Q9Y4D7	F5HF44	-1	0.14569487632246148
Q9UHK6	Q2HR75	-1	0.004329292520043891
Q5T601	Q2HR75	-1	0.00012256727769117186
Q9NRZ9	Q2HR75	1	0.5330423493636397
Q8N8H1	Q9QR71	-1	0.48196939877364103
Q9P2J8	F5HF44	-1	8.54745935615996e-05
P12724	Q2HR75	-1	0.037722036314545335
Q9UKI2	Q2HR75	-1	0.0012838248430513438
Q9BZM3	Q69022	-1	0.0021584048986642308
Q6B0B8	Q69022	-1	0.005256015440747595
P52272	Q2HR75	1	0.0861968845956977
Q8IU57	F5HF44	-1	0.009436183244115997
Q6UWN0	P08393	-1	0.0011137416469193457
Q8N680	Q9QR71	-1	0.5269285469766007
P01911	Q9QR71	-1	0.08294905474408888
P0CG23	Q69022	-1	0.011321652265554342
Q05C16	Q9QR71	-1	0.03885890705226793
Q96JP9	Q69022	-1	0.00018519363894925733
Q9NQ90	P08393	-1	0.07511527208278936
Q9P0M4	F5HF44	-1	0.0002473146919265341
Q8IWF2	Q2HR75	-1	0.0013063485526387403
O00327	Q2HR75	-1	0.5210521740458426
Q9H3M7	Q2HR75	-1	0.5937489990791639
Q14151	Q2HR75	1	0.2340160327501312
O15121	F5HF44	-1	0.006097597679137913
O60256	P08393	-1	0.16907501162353247
Q86UE8	F5HF44	-1	0.0013157685071223133
P33778	P08393	1	0.9273549935008467
Q96F05	P08393	-1	4.096966596983644e-05
Q9UBS0	P08393	-1	0.22822344062529892
Q6R6M4	Q9QR71	-1	0.5617452721220214
Q8N684	Q2HR75	1	0.11460944740651506
P78347	Q2HR75	1	0.6325523347565046
Q8N5T2	P08393	-1	0.019275163192320602
Q96QZ0	F5HF44	-1	0.00013924238221345878
Q9NU53	Q9QR71	-1	0.002977716875517568
Q9H0N0	F5HF44	-1	0.0002499167947756179
Q16572	P08393	-1	0.0002351294544273698
Q6B8I1	Q9QR71	-1	0.07470960076157057
A6NMZ7	P08393	-1	0.0014420221278098647
Q9BYD3	Q2HR75	-1	0.0015087222988523772
Q96ED9	Q9QR71	-1	0.0011328207887379958
O75717	Q9QR71	-1	0.9795590354163941
Q9NYZ3	Q69022	-1	0.03393308881576903
P13984	Q2HR75	1	0.25423464484932123
G2XKQ0	P08393	-1	0.06764395321288201
P06396	P08393	-1	0.009593481610458364
Q9NY61	Q9QR71	-1	0.5737567504824479
Q6UUV9	F5HF44	-1	0.1009204141865004
Q3KQU3	P08393	-1	0.9432012101270872
Q9UKV3	Q2HR75	1	0.7272586323941543
Q96P44	F5HF44	-1	1.530294001152809e-05
Q5FBB7	F5HF44	-1	0.0001552062802089175
P61978	Q2HR75	1	0.6511621699211659
P09661	Q9QR71	-1	0.9451903253072462
Q9BX59	Q2HR75	-1	0.1525348248380646
Q96MH6	Q2HR75	-1	0.0007280272820236514
A5PLL1	F5HF44	-1	0.004357242385238426
Q96HW7	Q2HR75	-1	0.3150320775529126
Q9H0G5	Q2HR75	1	0.5191526840236964
Q96P71	P08393	-1	0.002640559410653171
Q9Y4C1	Q9QR71	1	0.9612002470331725
Q5VZR2	Q2HR75	-1	0.0037442094182612113
F5H4A9	Q9QR71	-1	0.001772631745990333
Q8IUI8	P08393	-1	0.1503721094244696
Q9P1Q5	Q2HR75	-1	9.30234459246691e-05
A6NIU2	Q69022	-1	0.09082190786427057
P16035	Q2HR75	-1	0.38629847298449066
O00192	Q2HR75	-1	0.0018675844723473934
P10074	Q2HR75	-1	0.0639672643887737
Q8IXB1	Q9QR71	-1	0.13088751664774304
Q13077	F5HF44	-1	0.22134907536988474
Q6IQ23	P08393	-1	0.009072002071027109
P46937	Q2HR75	1	0.07168508871064933
A0A1W2PPH5	P08393	-1	0.026640270904892085
Q7Z6K4	F5HF44	-1	0.01658127118893084
Q16589	Q9QR71	-1	0.19544550908407793
Q8IVP9	P08393	-1	0.0768325755620343
P06729	Q69022	-1	0.0033006526153034014
P0DM63	F5HF44	-1	0.001015593284655951
Q6PKX4	Q9QR71	-1	0.04831314267494805
O60678	Q2HR75	-1	0.7394083740765924
Q9UI36	Q2HR75	-1	0.001185545306793427
Q12907	P08393	-1	0.0006747916059078363
Q96BY7	Q2HR75	-1	0.207803813263515
Q8NGK2	Q69022	-1	0.000266512495289448
Q9H0E9	Q9QR71	-1	0.10792336624055483
A6NNM3	Q9QR71	-1	0.016940499017185837
A6NM36	Q2HR75	-1	0.01714895258495791
P16389	Q69022	-1	0.0006479663626640845
P23588	Q2HR75	1	0.17907001894079197
Q9UKT9	P08393	-1	0.9634505313827
P05549	P08393	-1	0.2872584908722985
Q4G0M1	F5HF44	-1	0.0006523814415529121
Q9NU23	Q9QR71	-1	0.05160590454030073
Q14839	Q2HR75	1	0.26597836063267855
Q8NGI1	Q2HR75	-1	0.0006832703755674323
Q9BPX1	Q69022	-1	0.06949532985168162
Q06889	P08393	-1	0.048247301194256506
Q8WTW4	Q69022	-1	0.02279821092892497
P01185	P08393	-1	0.015511528511891514
Q58F21	F5HF44	-1	5.604345857178412e-06
Q6NZ67	F5HF44	-1	0.0926819576727154
Q9ULW5	P08393	-1	0.0010058159530160588
Q5VTA0	Q2HR75	-1	0.049653201234299636
B2RBV5	Q69022	-1	0.0013935501451583746
Q9NZI8	F5HF44	-1	0.007215495568300809
Q9NP59	Q2HR75	-1	0.0009337288464596336
P53007	F5HF44	-1	0.051108883306711254
Q96DU7	F5HF44	-1	6.213880796894606e-05
O43513	F5HF44	-1	0.22344947860665013
O95672	Q69022	-1	0.00023273223164124002
Q6NUR6	Q9QR71	-1	0.1255991022372192
P49959	P08393	-1	0.8576774615627939
O75643	Q2HR75	1	0.6092002651427433
P36382	F5HF44	-1	0.06548642921910999
Q8N9V6	F5HF44	-1	0.005397859065271511
Q8NCT1	P08393	-1	0.31382876138365723
Q08188	P08393	-1	0.0020005615904786986
Q9HCL2	Q2HR75	-1	0.023583180287223792
O43395	Q2HR75	1	0.9027558262724836
Q68CP9	Q9QR71	-1	0.00410188099635073
A0A1B0GTS1	F5HF44	-1	2.4292148783743166e-05
Q9H0R1	Q69022	-1	0.16828483125032778
Q03828	F5HF44	-1	0.0001580938268500708
Q9BST9	Q2HR75	-1	0.01099006339478001
P79522	P08393	-1	0.920449902991264
Q86WH2	P08393	-1	0.5785420635507725
Q8TCN5	Q2HR75	-1	0.00025567906594693604
Q9NXR7	Q9QR71	-1	0.37037441075859384
Q9BQ90	P08393	-1	0.019678999666606363
Q8IYE1	Q69022	-1	0.0002510952411765603
P98172	Q9QR71	-1	0.5574345132984287
Q8NI27	Q2HR75	1	0.4041871814275533
Q9BQD7	Q2HR75	-1	0.10945867738196147
Q8TDY2	Q9QR71	-1	0.002655309700199708
Q9H0P7	Q9QR71	-1	0.03243098063831056
Q5VT06	Q69022	-1	0.0014411817165486873
Q8N841	Q2HR75	-1	0.0034848373473874094
Q96KR1	Q2HR75	1	0.5767021190186525
P56746	Q69022	-1	0.00010102049809597246
O60885	Q9QR71	1	0.9451381896746239
P30405	P08393	-1	0.3435439588275898
O00327	Q9QR71	-1	0.9653449716485155
Q14839	Q9QR71	1	0.9765413697118234
Q9HB71	Q69022	-1	0.0013071112848326983
Q8IYS8	Q9QR71	-1	0.023487933015510255
P22735	Q9QR71	-1	0.006591381639818158
A0A1B0GWH4	Q2HR75	-1	0.0021299236726100216
Q5T686	Q2HR75	-1	0.005566904277007668
Q13562	Q9QR71	-1	0.013107090844652187
Q6P4R8	F5HF44	-1	0.00046161835242255344
B2RC85	P08393	-1	0.002019372603558465
Q12972	Q9QR71	-1	0.9403198838884677
P05177	P08393	-1	0.009369534624247024
Q14576	Q9QR71	-1	0.9726877057321393
Q96FJ0	Q2HR75	-1	0.003503580698234896
A0A075B6R9	F5HF44	-1	0.0017827957651203453
Q13268	F5HF44	-1	0.0003280412043259141
O60225	Q69022	-1	0.002871795331534409
A8TX70	Q2HR75	-1	0.0003770561357530616
Q9P1Q5	Q69022	-1	5.064459608664378e-05
P05160	F5HF44	-1	0.004090145158200604
Q6NUS6	Q9QR71	-1	0.006239373087367305
Q5JX69	Q69022	-1	0.006834217818082049
Q86T65	F5HF44	-1	0.1399376317980278
P13533	P08393	-1	0.1216881669408874
Q9Y265	P08393	-1	0.806349850269929
Q96AE4	Q2HR75	1	0.14374038982131898
Q8N5H7	F5HF44	-1	0.007869236371046228
O94810	Q69022	-1	0.0007444136972908694
O43252	Q9QR71	-1	0.00271921430471318
Q8N9W6	Q9QR71	-1	0.9365888158080017
Q13177	Q2HR75	1	0.27521240389105567
P14174	Q2HR75	1	0.30610044241351986
Q9Y221	F5HF44	-1	0.00395038101638638
Q8N2I2	Q2HR75	-1	0.0008594041363589743
O75264	Q2HR75	-1	0.0015448849243833503
Q05215	F5HF44	-1	0.0002483068707973311
Q8N122	P08393	-1	0.01855571118695576
Q9BY77	Q2HR75	1	0.776261571150923
P0DV74	F5HF44	-1	0.00013205164767912808
A1YPR0	Q9QR71	-1	0.2966670679955107
Q86WD7	P08393	-1	0.03200868617409329
Q9NXV6	Q69022	-1	0.005573512694937532
O95780	F5HF44	-1	2.1778988397326245e-05
Q99967	F5HF44	-1	2.5463993525497834e-05
Q9Y6I7	F5HF44	-1	3.368581218418988e-05
Q9BZR9	P08393	-1	0.055919229911452956
Q9P2X3	F5HF44	-1	8.281557307695082e-05
Q9HB07	P08393	-1	0.7584878692147898
Q14195	Q2HR75	1	0.22843086504343568
Q9Y2G4	Q9QR71	-1	0.03742143059172517
Q15572	Q69022	-1	0.00027498016154764443
A0A075B6T7	Q9QR71	-1	0.02843245619594328
O75146	Q69022	-1	0.0018276016705410356
Q96CF2	Q69022	-1	0.00033431636450188975
P04350	P08393	-1	0.007504086958036738
Q9UBM1	P08393	-1	0.0003740895510385567
P41440	Q9QR71	-1	0.07285785474400022
P17600	F5HF44	-1	8.518167823465917e-05
Q14409	P08393	-1	0.0014093279204327241
Q9BVS4	Q9QR71	-1	0.4410798931044285
Q9UNL2	Q69022	-1	0.002306779541275387
Q5JTD0	F5HF44	-1	0.0014764493771866197
Q9Y297	P08393	-1	0.9516824994578146
A5D8W1	Q2HR75	-1	0.00032754513417616984
Q8NGP4	Q2HR75	-1	3.2835131762345256e-05
Q9Y2T3	F5HF44	-1	0.04798447281070548
Q4JDL3	Q2HR75	-1	0.0007148338017674037
Q5TEA6	Q69022	-1	0.00017657677803490827
Q9NW38	P08393	-1	0.1405228002826099
Q9P1G2	P08393	-1	0.06728337707084041
Q96PV7	P08393	-1	0.04435236662010666
Q9H204	Q2HR75	-1	0.011261511389355192
A0PK11	P08393	-1	9.838409536432912e-05
O95715	P08393	-1	0.18733674676387915
Q7LDI9	Q9QR71	-1	0.0989473735417381
D6RCP7	Q2HR75	-1	0.05117054639032434
Q6P047	P08393	-1	0.020207947043093057
Q9Y343	Q69022	-1	0.01036681772803614
P63151	Q9QR71	-1	0.9758766785315494
Q9UQB3	F5HF44	-1	0.007214486429092386
Q59EK9	Q2HR75	-1	0.015006989735028734
Q53FD0	P08393	-1	0.035088735047870426
Q9H0A8	P08393	-1	0.6375092066413044
Q5T3I0	Q2HR75	1	0.17533721349507606
O95865	Q69022	-1	0.2855066981278947
Q8N9F0	Q9QR71	-1	0.005151701892542846
Q9P270	Q2HR75	1	0.930175857760604
Q6UXP3	Q69022	-1	0.0010623515071215455
O43280	F5HF44	-1	0.00011095815978793278
O14681	Q9QR71	-1	0.2513761597257245
Q9Y2G1	Q69022	-1	0.01760018125933625
P05060	Q69022	-1	0.10231282415267375
P48547	Q2HR75	-1	0.00014211966155515515
Q9H816	P08393	-1	0.0832169853345672
Q9HCS7	Q2HR75	1	0.22228860182960275
Q8NBC4	P08393	-1	0.029023250125769656
Q9UPS8	P08393	-1	4.1957899217909774e-05
P61024	Q2HR75	-1	0.0011056729486683947
Q92556	F5HF44	-1	0.0250737512935573
Q9BYU1	Q2HR75	-1	0.12455603410498615
P17038	P08393	-1	0.0005592092658595341
P16403	Q2HR75	-1	0.001391423359055095
P02654	Q2HR75	-1	0.004137442357633687
Q8NER5	Q69022	-1	0.013231349110639435
P35790	Q2HR75	-1	0.006010481237359867
Q5JYT7	Q9QR71	-1	0.0026621496870047894
Q8N4T0	P08393	-1	0.004466915281690754
Q6A163	Q2HR75	-1	0.008876467640157749
Q8N468	F5HF44	-1	4.36761266868371e-06
Q53GD3	Q9QR71	-1	0.0003501439496844217
Q9NVA2	Q2HR75	1	0.08961796061604775
P59037	Q2HR75	-1	0.044192383302701276
O43822	P08393	-1	0.07501654374581661
A0A075B6J6	Q2HR75	-1	0.03690325315694906
A6NFX1	Q9QR71	-1	0.0002484034713365506
Q658P3	F5HF44	-1	0.007305511172181733
O60568	F5HF44	-1	0.0038025097737957214
Q6PB30	F5HF44	-1	0.054116752440667985
P46059	Q2HR75	-1	0.0005572035118626842
Q13637	P08393	-1	0.6345192498933313
Q96HA9	P08393	-1	0.00020997122780944545
Q6ZMG9	P08393	-1	0.0002404500201983907
Q53F19	Q69022	-1	0.00406949836932861
Q9UBS0	Q69022	-1	0.03805163748284995
A8MUP6	P08393	-1	0.001439939231843698
Q86YA3	F5HF44	-1	9.155080110468783e-06
Q53S99	Q9QR71	-1	0.5406701955915344
Q99550	Q9QR71	-1	0.0008286306506407
O95071	Q69022	-1	0.9033756105068119
Q15744	Q9QR71	-1	0.37220727441992313
Q9H079	F5HF44	-1	0.0030746744008064704
P48745	F5HF44	-1	0.0009335432709302485
P21452	Q9QR71	-1	0.013442859411654294
Q9Y3L5	Q69022	-1	0.004140027316694169
P83436	Q69022	-1	0.0003736877137007554
Q6NYC1	F5HF44	-1	0.0001047534122754089
A6NC98	Q9QR71	-1	0.0002355709283700642
Q7LC44	P08393	-1	0.2699148717014728
Q96HR3	F5HF44	-1	5.173159301141458e-05
Q14114	F5HF44	-1	0.0009657568960232648
P49756	Q2HR75	1	0.6644777747452124
Q2NL68	Q2HR75	-1	0.0009657274164162396
O43299	Q69022	-1	0.09412899539698413
O75146	Q9QR71	-1	0.004562408582933494
Q16540	Q9QR71	-1	0.04986449508304042
Q9H2H0	Q9QR71	-1	0.39560988917402895
Q8NGG4	Q2HR75	-1	0.00010329158829541836
Q9BTV4	P08393	-1	0.23025312921227203
Q9GZV7	Q2HR75	-1	0.000272167550610945
Q9Y5U8	F5HF44	-1	0.0008086539372771501
Q9C0D7	Q2HR75	-1	0.0008779626528047091
Q9UIM3	Q69022	-1	0.0032551583408590014
P78356	P08393	-1	0.4095043511608377
Q96DZ7	Q69022	-1	1.778687544743253e-05
Q04743	F5HF44	-1	0.0018830580405011046
P54652	Q9QR71	-1	0.009017797395289497
Q96JD6	Q2HR75	-1	0.0016154411119574787
P18405	Q2HR75	-1	0.012894828587366371
P26717	Q69022	-1	0.036231419958233396
Q92527	Q2HR75	-1	0.010577513973754633
A6NMU1	Q9QR71	-1	0.0002508832560478381
Q3L8U1	Q2HR75	-1	0.00204144972219724
P46937	Q2HR75	-1	0.07168508871064933
Q9NUQ3	P08393	-1	0.004132735945315326
P49189	Q9QR71	-1	0.0028817716758352636
Q7Z7M8	P08393	-1	7.254054206243948e-05
Q5W064	Q2HR75	-1	7.238411389934289e-06
Q5R387	F5HF44	-1	0.0013436764148059375
C9JJ37	Q2HR75	-1	0.0014346576895143638
Q9GZN2	Q69022	-1	0.011462765946767609
B9A6J9	Q69022	-1	0.0008142302419493675
Q9BWW9	P08393	-1	0.011667419994515245
Q13425	Q2HR75	-1	0.0015682399195903753
A0A0K0K1G6	F5HF44	-1	4.7079557705113876e-05
Q96L03	Q2HR75	-1	0.0009082834300103488
P50150	Q69022	-1	0.005001120664972151
Q8N813	F5HF44	-1	0.0007102932143456153
Q86W42	Q2HR75	-1	0.031339992526402245
P35610	P08393	-1	0.01883540009986397
Q8NGC4	P08393	-1	0.004220484604211836
Q9UHX3	Q2HR75	-1	0.00018019799658413363
Q96EK7	Q69022	-1	0.05953578034312305
Q9HBF5	Q2HR75	-1	0.006634007868928919
P09016	Q69022	-1	0.004323636812280934
O00746	F5HF44	-1	2.062507791743892e-05
Q8N3A8	Q9QR71	-1	0.02441622526724338
Q6YFQ2	P08393	-1	0.6956709250134658
P16519	Q9QR71	-1	0.00036430037581716934
P17931	F5HF44	-1	0.00014217782560152714
Q96CH1	P08393	-1	0.00041371758595097814
Q8N1M1	P08393	-1	0.00012029920542967518
Q9Y6I3	Q2HR75	-1	0.5959239510122599
Q03692	Q9QR71	-1	0.001563011134930094
Q9UNW8	P08393	-1	0.0020733391463132566
Q9HCF6	F5HF44	-1	7.922386353308468e-05
Q3B7I2	P08393	-1	0.1409623989071889
Q86V58	F5HF44	-1	0.011516063754326573
A0A2R8Y4L2	P08393	-1	0.01828497450573906
Q96EV2	Q2HR75	1	0.29580563005531463
O75636	F5HF44	-1	6.66523102779867e-05
Q86VW1	P08393	-1	0.0007021384337540848
Q8IXA5	P08393	-1	0.03190289710711329
Q13352	Q2HR75	-1	0.0029608009789294206
Q9NQR9	Q69022	-1	2.0639241052066678e-05
P0DO97	Q69022	-1	0.0021676452933305497
P53597	P08393	-1	0.0026639919683246953
Q8NHC7	Q9QR71	-1	0.003713405103375914
O60231	P08393	-1	0.057378415210142746
Q9NS18	Q2HR75	-1	0.16374066430660947
Q6U7Q0	F5HF44	-1	1.0325859339162035e-06
Q8WVK2	F5HF44	-1	0.0003007367553197443
Q8N1G2	Q9QR71	-1	0.17161335866885075
Q53HC5	Q2HR75	-1	0.00025774607991229086
Q5VW00	P08393	-1	0.032555088868943795
Q5T742	P08393	-1	0.006646642882616105
Q8WUP2	Q9QR71	-1	0.7618589589990966
Q8N888	Q2HR75	-1	0.00366461767250173
P18615	Q2HR75	1	0.6933670637287048
Q9BTE6	Q2HR75	-1	0.007021540132880119
P49407	Q69022	-1	0.009451707526302955
Q8N5R6	F5HF44	-1	0.31702828353089657
A8MVM7	F5HF44	-1	0.00012426296194112974
Q5VZI3	Q9QR71	-1	0.18017626087183478
Q86SE8	F5HF44	-1	0.00010798675806861868
Q08AM6	Q69022	-1	0.00461139418666699
A0A0B4J1V2	F5HF44	-1	3.058414426834768e-05
O43805	F5HF44	-1	0.11573367431915688
O95391	Q2HR75	1	0.268540458197194
Q5JXB2	Q2HR75	-1	0.01821723423023076
Q9UNU6	Q69022	-1	0.00021421005010455044
O15172	Q9QR71	-1	0.048507406175831616
O15371	Q9QR71	-1	0.00435115077407042
Q02223	Q2HR75	-1	0.0019115736934720933
O95750	Q69022	-1	0.049435237670250036
O15550	Q2HR75	-1	0.11358730785732601
Q5JRV8	P08393	-1	0.0029380583880527643
P63173	Q9QR71	-1	0.5999190197298878
A8K855	Q2HR75	-1	0.0008837608902343336
P08237	Q2HR75	-1	0.19996252258143613
P54821	P08393	-1	0.043375522702260055
Q15027	Q9QR71	-1	0.7605676863811637
Q6ZTB9	P08393	-1	0.001861522071492622
Q86XP3	Q2HR75	1	0.3423769262280378
Q8TAT6	P08393	-1	0.7426774469113407
O15455	Q9QR71	-1	0.0005467471756766551
Q96PD6	Q9QR71	-1	0.00029113905242554984
Q8NGJ5	F5HF44	-1	1.827056808475621e-05
A6NFQ2	Q9QR71	-1	0.7517923495598517
Q7RTU7	Q2HR75	-1	0.30209398857059677
Q9H8Q6	Q2HR75	-1	0.045821147188142716
Q7Z6P3	Q2HR75	-1	2.3314002463004702e-05
Q07955	Q2HR75	-1	0.5995542654240068
Q13066	Q2HR75	-1	0.020351875686566715
Q969V3	Q69022	-1	0.006495326122788834
Q9Y5K3	Q2HR75	-1	0.009940686086861114
O75493	Q9QR71	-1	0.012931751246283919
Q8N130	Q9QR71	-1	0.0009092644956290119
Q92541	Q2HR75	1	0.813055927042098
P35348	F5HF44	-1	0.00027284044127146674
P54317	F5HF44	-1	0.0014775479072494525
A6NFU0	Q2HR75	-1	0.00020188461142274996
Q03111	Q2HR75	-1	0.0008140518171116793
Q86VQ1	P08393	-1	0.0029185722283678107
Q9BTE3	Q9QR71	-1	0.9360688383097532
P0C7V9	F5HF44	-1	5.047660374829197e-05
Q9H4X1	Q69022	-1	0.01862217659331385
P15328	Q9QR71	-1	0.8476695042150372
Q7Z6A9	Q69022	-1	0.02138855238119027
O75054	P08393	-1	0.0037231713474172663
Q9P2N5	Q2HR75	1	0.7842671729806097
Q9UL41	P08393	-1	0.044885424189227044
Q16527	F5HF44	-1	0.1343953314164103
Q8NCN2	P08393	-1	0.02022852431070494
O75718	Q69022	-1	0.27020373549545723
Q9H2G4	P08393	-1	0.005417414671468738
Q99590	Q2HR75	1	0.44924133669532157
Q9C037	F5HF44	-1	0.0029833488617823536
Q15323	Q69022	-1	0.17514363867784608
P53794	F5HF44	-1	7.140126027985977e-06
Q5SXM1	Q9QR71	-1	0.014060735930061257
Q8N336	P08393	-1	0.0006826872453456539
Q13151	Q69022	-1	0.2758895789937618
A0A2Z4LIS9	Q69022	-1	0.008030102006730584
Q9UN76	Q9QR71	-1	0.0002605944515795138
Q8NGC7	P08393	-1	4.9546846862230525e-05
O14543	F5HF44	-1	0.013489834001476238
Q6Y7W6	F5HF44	-1	5.662511634126116e-06
Q8TEW6	Q2HR75	-1	0.11489106748695296
Q86XP1	Q69022	-1	0.023537183700839247
Q99961	P08393	-1	0.8178652716527782
A0A087WZN1	Q9QR71	-1	0.9241082739955483
Q9NR48	Q9QR71	-1	0.014303455036179259
P49454	Q9QR71	-1	0.001501376202948092
Q8N292	Q69022	-1	0.029047327353005605
Q5BJE1	F5HF44	-1	2.01914835805513e-05
Q96A83	Q9QR71	-1	0.007421266428450207
P0C2W1	Q2HR75	-1	0.0008920026656213626
O43809	Q2HR75	1	0.7674642385010397
Q8NGA2	Q69022	-1	2.3171767132028222e-05
Q5T0U0	Q2HR75	-1	0.001184441462768194
Q496J9	Q9QR71	-1	3.04447421770044e-05
P0DV76	Q9QR71	-1	0.03531793781616485
A0A1B0GTK5	Q9QR71	-1	0.16151247211681966
P0DTW3	Q2HR75	-1	0.015715850147669377
P51149	P08393	-1	0.2951272419655215
Q9NY93	Q2HR75	-1	0.06535367582845661
Q8IYS1	Q69022	-1	0.45948299740278387
Q8NAE3	Q9QR71	-1	0.3066952959798933
O14613	Q9QR71	-1	0.018561092397537914
P63162	Q2HR75	1	0.8037460160299419
Q9BTC0	Q2HR75	1	0.6515243978010652
Q8N966	Q9QR71	-1	0.030809813171905644
Q8TF45	Q2HR75	-1	0.000199699222733077
Q99497	Q69022	-1	0.009599761981321155
P01579	Q69022	-1	0.05219285233022958
Q5JVG2	Q9QR71	-1	0.004408371335702821
P00492	P08393	-1	0.002884461439282138
A6NJB7	Q9QR71	-1	0.000667429559200342
Q8NCF5	Q2HR75	-1	0.0018533603164265417
Q15486	Q2HR75	-1	0.006981549651294442
O94913	Q2HR75	-1	0.5557273788455256
A8MTQ0	P08393	-1	0.07952389544008143
Q6XQN6	Q2HR75	-1	0.45488234793307847
Q6U949	Q2HR75	-1	0.0001805390428469323
Q6TCH7	F5HF44	-1	0.0001600328111989166
Q5W0A0	Q9QR71	-1	0.18422007580226696
P22694	Q9QR71	-1	0.9709174862977564
Q5SVZ6	Q9QR71	-1	0.005685642430214331
P33176	Q2HR75	1	0.13426327398420784
P33992	P08393	1	0.1504966924449623
A0A075B6I4	Q9QR71	-1	0.023612359968255375
P04439	Q9QR71	-1	0.9638935292179228
Q6L9T8	P08393	-1	0.019699468469367015
Q8IYX0	P08393	-1	0.22051234100193323
P56381	Q2HR75	-1	0.04408147597114759
P63122	Q69022	-1	0.0043964466886133894
Q6ZUV0	Q9QR71	-1	0.008455373733850097
Q86UP6	Q2HR75	-1	0.0002676425637236009
Q9BWJ2	Q69022	-1	0.01754504951120529
O00299	Q2HR75	-1	0.025967832280065203
Q8NDM7	Q69022	-1	0.0003339485941733911
Q3MJ62	Q69022	-1	0.11807127275401148
P47775	Q9QR71	-1	0.003519616009344232
Q9ULD2	Q9QR71	-1	0.020949502910150273
Q99719	Q9QR71	-1	0.6559367505323326
Q16666	Q2HR75	1	0.9781071980955923
P17948	Q69022	-1	0.00010310542158113782
P28074	Q9QR71	-1	0.8024807450246123
P48061	Q2HR75	-1	0.004649720290203644
P84103	Q2HR75	1	0.6313925593001593
Q96F85	F5HF44	-1	0.020264145110230336
Q9P0S2	P08393	-1	0.003786722096233405
P82979	Q2HR75	1	0.8755010795519453
A1A4Y4	Q69022	-1	0.0005362263724224168
Q9P0T4	Q2HR75	-1	0.03204780784808284
P19338	Q2HR75	1	0.7963376992298543
Q6FI81	P08393	-1	0.03125132020706015
A8MZ26	F5HF44	-1	7.461015159519376e-06
Q8IVF4	Q69022	-1	0.009300408971409787
Q6ZUG5	Q2HR75	-1	0.0012004511454118956
Q8N392	F5HF44	-1	4.991531875974513e-05
D6REC4	F5HF44	-1	4.05153677646005e-05
P19484	Q69022	-1	0.0012930737388429164
Q96G97	F5HF44	-1	0.001071539894855919
Q9NX61	Q69022	-1	0.03338710589800854
O94788	Q69022	-1	0.0006489356718063817
P06748	Q2HR75	1	0.8214634387697559
Q14562	Q2HR75	1	0.2522335880841759
Q8N387	Q2HR75	-1	0.00019790293375992443
Q8N1D0	Q9QR71	-1	0.1359389538896153
