P27797	P0C737	1	0.9999988394547296
Q9BT22	P0CK57	1	0.9999577139961106
P47897	Q1HVI8	1	7.357387045594456e-05
Q15165	P0CK57	1	0.9999989916120907
P11166	P0C737	1	0.9999997189459474
P40429	Q1HVF7	1	0.9981810190423756
P35606	P0C737	1	0.9999595929583518
Q00987	Q1HVF7	1	0.9368630207064657
P02786	P0CK57	1	0.9999995163912899
P06400	Q1HVI8	1	0.029262360386311123
P31689	P0CK50	1	0.9999999090853731
Q07021	Q1HVF7	1	0.9999864914950766
P26599	P0C6Z9	1	0.9996832349408753
O76021	Q1HVI8	1	0.0006278291043147428
Q13586	P0CK57	1	0.9999999157247341
Q9NXH8	Q1HVD1	1	0.9996187926584064
P17980	Q1HVJ2	1	0.9708315570744134
P08172	P0C737	1	0.9999543628425098
Q96JJ7	P0C6Z1	1	0.9998931495454819
Q9NR12	Q1HVD3	1	0.9998040848475712
Q14974	P0CK48	1	0.9795680594725621
P10301	P0C737	1	0.9919659837575423
O14641	Q1HVH2	1	0.9996946535555234
O43264	P0C737	1	0.9997474647615029
P05165	Q1HVI8	1	0.0006057706042704399
Q9Y6N5	P0CK50	1	0.9999994094213245
Q9NSC5	Q1HVF6	1	0.9999491794074309
P42892	P0CK57	1	0.9999864307765722
O14735	P0CK57	1	0.9999994642934128
P50402	Q1HVD1	1	0.07754646327077845
Q13586	Q1HVB5	1	0.9937608442811159
P30519	P0C737	1	0.997417180201268
Q9UHD8	P0CK48	1	0.010459710958550037
Q12797	P0C6Z1	1	0.9999997446865717
O76021	Q1HVF7	1	0.9994412158297062
Q5RI15	P0C6Z1	1	0.9988985283595527
P63167	Q69022	1	0.0005743524385488581
O15173	P0CK57	1	0.9999999898754993
Q6PKC3	P0CK48	1	0.9999680414386092
P29966	P0C737	1	0.9994877444491882
Q7Z6G3	P0C6Z9	1	0.9997329922213538
P48643	Q69138	1	0.7523399708790204
P62136	Q1HVD3	1	0.9996499542483814
Q9H892	P0C6Z9	1	0.9999707801285339
P62829	Q1HVI8	1	0.04104687160950184
O60716	P0C6Z1	1	0.9999946184011261
P14618	P0C6N0	1	0.012110589179603594
P50281	Q1HVB5	1	0.9998386586031598
Q9H5V8	Q1HVJ2	1	0.9993780350215006
O00469	P0CK57	1	0.9999999882255638
Q6P996	Q1HVD3	1	0.9995718341120796
P14373	P0CK48	1	0.9998721508589863
Q07955	Q1HVI8	1	0.2319468499036766
Q14728	P0C737	1	0.9508460369532833
Q9Y6C9	P0C6Z1	1	0.9999999957729124
Q06323	Q1HVJ2	1	0.14616192324816116
Q96IX5	P0C737	1	0.9952871270922801
Q96HC4	P0CK57	1	0.9999999146584106
Q9UHD8	P0CK57	1	0.9999991829093915
Q9UHL4	P0C737	1	0.9999393234598937
Q71U36	P0CK48	1	0.6941834773979597
O60506	Q1HVI8	1	1.3241348330376049e-05
P04792	Q1HVI8	1	0.013388659160326798
Q58DX5	P0C6Z1	1	0.9997357137576782
Q9Y394	P0C737	1	0.9999251488377304
O60831	P0CK57	1	0.9999996421508749
Q5H9R7	P0CK57	1	0.9999993776061004
Q9BWM7	P0CK50	1	0.9999449822828298
Q12800	Q1HVH2	1	0.9999519276207879
Q9Y5M8	P0CK57	1	0.9999999966938975
O95183	P0C737	1	0.9987891162368541
Q9NX40	P0C6Z1	1	0.9987063380454924
O00161	P0C737	1	0.9997598618443129
P0DN79	P0CK57	1	0.0006611324540279668
P15586	P0C737	1	0.9886803391212472
Q86T03	Q1HVB5	1	0.35426637896955676
P22736	Q69022	1	0.8700479935637558
Q9NZC7	P0C737	1	0.9996051578476315
P40123	P0C723	1	0.9999866266593632
Q10472	P0C737	1	0.9992965994109436
P12814	Q1HVG4	1	0.8022678251284526
P40938	Q1HVI8	1	0.0004824355517776468
Q9Y6M1	Q1HVF7	1	0.9854990818338335
P51148	P0C737	1	0.9999120636044142
Q9UI14	Q1HVB3	1	0.9955128770645613
Q92973	Q1HVF7	1	0.9932011713000547
Q9NZ01	P0C737	1	0.9975478447971635
Q969X5	P0CK50	1	0.9997539477385617
Q00403	Q69022	1	0.003570263360613634
O00165	P0C6Z1	1	0.9999997411999658
P36542	P0C737	1	0.9887294019072629
Q9BQA1	Q1HVI8	1	0.010335052878389806
Q14192	P0CK48	1	0.6952510565830198
P23497	Q1HVI8	1	0.9992611213226529
P25788	Q69022	1	0.9999692651183071
Q8N726	Q1HVI8	1	0.013305149790446344
P62508	Q1HVG4	1	3.840936486145376e-05
O95297	P0C737	1	0.9998840074652255
P31689	Q1HVD3	1	0.9999990996564595
P62699	Q1HVD1	1	0.5798459684098559
Q9NSC5	P68343	1	0.9999954621831756
Q86WN1	Q69022	1	0.9671146600206245
O14681	P0C737	1	0.9999688637745134
P43304	P0C737	1	0.9798821576756247
P12236	Q1HVI8	1	5.282367425341114e-05
Q9UPN7	P0CK57	1	0.9999999999094669
Q53G59	P0C742	1	0.9999897080469661
P27105	P0C737	1	0.9999927852439623
O95297	P0CK50	1	0.9999122519284828
Q86Y07	P0C6Z1	1	0.9939372410781155
P27824	P0C737	1	0.9999997685389795
Q12797	P0CK48	1	0.803797249187385
Q9HC07	Q1HVD3	1	0.9391207419396782
Q8N5R6	Q1HVD1	1	0.3723985156615337
Q969X5	P0C6Z1	1	0.9999414209947974
P55060	Q1HVI8	1	3.534639431028643e-05
P08195	P0CK57	1	0.9999999571223445
O14545	Q1HVD3	1	0.9962554491262288
Q9Y371	P0C723	1	0.9999997288778943
Q8N490	P0C6Z1	1	0.999988233984689
O60831	P0C737	1	0.9999975322279656
Q9HB63	P0C723	1	0.9999997931218191
P28065	Q1HVJ2	1	0.7767732285613007
Q9Y5V3	P0CK50	1	0.9999984837639907
Q8TBB1	P0C726	1	0.9999920692389581
P27105	Q1HVB5	1	0.9460870814374707
P46977	P0C737	1	0.9996752351885687
Q13151	Q1HVI8	1	0.00016800838294434196
Q9P0L0	P0C737	1	0.9982837078914106
O15260	P0C737	1	0.9999999641334456
Q8IYB3	Q1HVF7	1	0.9999676576389818
Q9Y6C9	Q1HVD1	1	0.4490570114580968
Q15629	P0CK57	1	0.9999999998357025
O95817	Q1HVI8	1	0.9879308312067075
Q07960	P0CK48	1	0.7467245931572408
Q9BQB6	P0CK50	1	0.9999999371111525
Q07666	Q1HVI8	1	0.8481268057446882
O60565	Q1HVF7	1	0.7554811724084199
Q99873	Q1HVF7	1	0.9999980694702576
Q8N4Q1	Q1HVB5	1	0.3045397573450727
Q9BTU6	P0C737	1	0.9545957664262774
P43686	Q1HVD3	1	0.9979251658117062
Q8N2K0	Q1HVB5	1	0.9381434939466994
Q9HCU5	P0C737	1	0.9998369618957598
P60468	P0C737	1	0.9999975535727377
P07093	P0CK57	1	0.9999979022330158
Q6P1W5	Q1HVG1	1	4.444146202205833e-05
Q8TED1	Q1HVJ2	1	0.9999091112943601
O15217	P0C6Z9	1	0.9996779519128924
O15460	Q1HVI8	1	0.0013371042490467314
Q9HBH5	P0C737	1	0.9997494418179536
O75381	P0CK57	1	0.9999999642346085
Q9HCU5	P0C6Z1	1	0.9999990837390518
P21912	P0C6Z1	1	0.9999995751402164
Q9UJ14	P0CK50	1	0.9999764908459999
Q6NZI2	Q1HVF7	1	0.9840022742070812
P00846	P0C737	1	0.9999971517624061
P28799	Q1HVG2	1	0.9820514223886184
P19793	Q1HVG1	1	8.61699286468264e-07
Q9UBX5	P0CK48	1	0.9999995343898084
Q8ND90	P0C763	1	0.930583103240622
O00483	P0C6Z1	1	0.9999999974567266
P10242	Q69022	1	0.08409244423254676
Q16527	Q1HVD1	1	0.002656086713609829
Q96QF0	P0C737	1	0.9962860569903059
Q15113	P0CK57	1	0.9999938741915491
Q9BRK4	P0C723	1	0.9999997638483284
P62316	Q1HVI8	1	0.0001858757284255743
P53801	P0C6Z1	1	0.9999194750515111
Q99436	Q1HVJ2	1	0.06572995515463056
Q8IUH5	P0CK50	1	0.9998106836145455
Q16206	Q1HVG1	1	0.9463999866578799
Q16891	P0C737	1	0.9999986103245985
O75688	Q1HVD1	1	0.6917700151245433
P25116	P0C737	1	0.9999828141281266
Q9H8M9	P0C6Z1	1	0.9932655446454342
Q06033	Q1HVB5	1	0.7224386973669386
Q07812	P0C6Z1	1	0.9999980082696804
P43686	Q1HVJ2	1	0.9259418823641671
Q13200	Q1HVI8	1	0.0013012122838176108
P12814	P0C705	1	0.6029897230316567
Q13443	P0CK57	1	0.9999969821827578
Q93062	Q1HVD3	1	0.9999990831417622
Q02818	Q1HVE9	1	0.9744965682807392
Q49A88	Q1HVD6	1	0.004453678581642206
P10909	P0C737	1	0.9985155166559752
P27824	P0CK57	1	0.9999999671400146
Q9Y5M8	P0CK50	1	0.9996743439652752
Q9UPN7	Q1HVD3	1	0.999786124825928
Q9H936	P0CK57	1	0.9999816038675555
P07858	P0CK48	1	0.998225013785157
Q5SSJ5	Q1HVF7	1	0.9468891993695572
O00483	P0CK57	1	0.9999999574558125
P49720	Q1HVJ2	1	0.4361779555983153
P11279	Q1HVJ2	1	0.929345794985883
Q3ZCQ8	Q1HVI8	1	0.00023663622975289632
O60353	P0C737	1	0.9781645746338027
Q96N66	Q1HVJ2	1	0.9977614882609197
P08240	P0CK50	1	0.999999231331077
Q06330	Q69138	1	0.9998782940274794
Q13323	P0C6Z1	1	0.9027723330493964
O95456	Q1HVJ2	1	0.024301194356921428
Q8TF42	Q1HVJ2	1	0.9997954190603775
Q9Y2D8	Q1HVD1	1	0.9018174833647271
P40616	P0CK57	1	0.9999999676226291
Q14699	P0C6Z1	1	0.9999820447768396
O15260	Q1HVJ2	1	0.15428637703091908
Q58DX5	P0CK48	1	0.0008427806846805781
P51798	P0C737	1	0.9994684548046223
Q06330	A0A1P7U033	1	1.1846959500820139e-05
O60831	Q1HVJ2	1	0.9152554775667449
P25445	P0CK50	1	0.9999974766898023
P08708	Q1HVI8	1	0.10095955353501297
P48060	P0C737	1	0.9854814270081049
P48047	P0C737	1	0.9906825291357952
P53634	Q1HVD6	1	0.5259477857269294
Q9Y230	Q1HVD3	1	0.9999968020562413
Q9H3U5	P0CK57	1	5.732888870123216e-06
P51571	P0CK57	1	0.9999994368687979
Q13586	P0C737	1	0.9999952122277199
O95302	P0CK57	1	0.999996838772951
Q3KQU3	P0CK48	1	0.27194183510367853
Q15366	Q1HVI8	1	0.38701366510210966
Q9NVM1	P0C737	1	0.9794280425356935
P55786	P0C737	1	0.9993304508266246
P15529	Q69022	1	0.9983523082354854
P35998	Q1HVD3	1	0.9908097424535861
Q8IYX8	P0C6Z9	1	0.9998416950193503
Q71UM5	P0C737	1	0.999974419726234
Q9NXH8	Q1HVB5	1	0.9999155645439669
Q14393	Q1HVD3	1	0.9962938044484712
Q9BRK3	P0C737	1	0.9705189208461363
P62424	Q1HVI8	1	0.006865694455814565
O95831	P0CK48	1	0.10680599556563367
Q8ND90	P0C6Z9	1	0.998825220584182
Q9HD45	P0C737	1	0.9999999907424123
P05556	P0C737	1	0.9999968652299844
P43355	Q1HVI8	1	9.81837552469546e-07
Q5VV42	P0CK57	1	0.9999997697383445
O15321	P0C737	1	0.9999642259267606
Q9Y2G8	Q1HVI8	1	6.420520830574975e-05
Q9HC07	P0C737	1	0.9999987529196601
P19338	Q1HVI8	1	0.9633534509315043
P28070	Q1HVJ2	1	0.014322465099074769
Q12800	P0C6Z9	1	0.9998950173453998
P17858	P0CK57	1	0.9999986111188236
Q9UHV2	P0CAP7	1	0.9999998924657025
Q9GZT4	P0CK50	1	0.9999289130592431
P50402	P0C737	1	0.9999982725561893
Q53TN4	P0C737	1	0.9982040457145495
Q9NPJ6	P0C723	1	0.9999991954495215
Q9Y6K0	P0C6Z1	1	0.999505224859352
P37173	Q1HVJ2	1	0.9971034260340508
Q9NP72	P0CK50	1	0.9999266652349168
P49848	Q1HVG0	1	0.4280725587744784
Q96D09	P0C744	1	4.590057963500616e-06
Q9NTJ5	P0C6Z1	1	0.9998903620505986
Q9NUQ6	Q1HVF7	1	0.9976093113305555
Q06330	Q1HVG4	1	0.9956289279714031
Q13637	P0C6Z1	1	0.9999589321204859
P25788	P0C705	1	0.999999557623093
O00483	Q1HVD3	1	0.9942054824220491
P49368	P0CK48	1	0.0012109079902832992
Q13185	Q69022	1	0.00028799614891176313
P16070	P0CK50	1	0.9999881234393871
P04844	P0CK57	1	0.999995014100305
P28300	P0CK57	1	0.9999999768763476
Q9Y5M8	P0C737	1	0.9997951364057813
P55884	Q1HVI8	1	0.5292083285417213
P25788	Q1HVJ2	1	0.9999675393854609
Q9Y6N5	Q1HVD3	1	0.9999661602848156
P35080	P0CK48	1	0.7360216861800886
Q99675	P0C737	1	0.9958173089770335
O00391	P0C6Z1	1	0.9994009416374455
Q70UQ0	P0CK50	1	0.9999918165639593
Q14192	P0CK57	1	0.9999975581362067
Q96EY1	Q1HVD3	1	0.9993487334456838
Q99816	Q1HVF7	1	0.9999968220733864
Q12946	P0CK57	1	0.9999994511292274
Q14393	P0CK50	1	0.9999999306960788
P98194	P0CK57	1	0.9999996451977815
O43707	Q1HVG4	1	0.9994348581467489
Q92841	Q1HVI8	1	0.0695765626026005
P09651	Q1HVI8	1	0.14832759746545787
P27352	Q1HVF7	1	0.6247606529807037
O60831	P0C6Z1	1	0.9999998920215408
P30153	P0CK57	1	0.9999923991949324
O15270	P0CK57	1	0.9999948020977726
P30530	P0C737	1	0.9993047992910955
P43405	Q1HVJ2	1	0.12009657238411546
P46782	P0C6Z1	1	0.9996572501647037
Q9BRK4	P0C763	1	0.9999999234979625
Q02809	Q1HVF7	1	0.911555800470045
O43819	P0C737	1	0.9914364488737138
Q9NVI7	P0C6Z1	1	0.9999998851346553
O15173	P0C737	1	0.9999988036960351
P25788	P0C742	1	0.9999999972497418
Q9UHL4	P0CK57	1	0.9999953756402432
O75695	P0C6Z1	1	0.9998653252408776
Q9P035	P0C737	1	0.999903741020089
P43686	P0CK57	1	0.9999988262310662
Q07020	Q1HVI8	1	6.242682452862748e-05
P0DI83	P0C737	1	0.2834269845230387
O43866	Q69022	1	0.8118877105515994
P29083	Q69022	1	6.307232327507073e-05
P42677	P0CK50	1	0.999972059523382
Q15326	Q1HVB3	1	0.8627975662855749
Q9Y371	Q69022	1	0.16837776520245382
O15162	P0CK48	1	0.999998378230303
A0FGR8	P0C737	1	0.9830337901906916
Q8TB96	P0C6Z1	1	0.997892428214573
Q9BQB6	P0C737	1	0.9999999912824312
Q13137	P0C6Z1	1	0.9991351821877437
Q16611	P0C6Z1	1	0.9999984017039895
P40429	P0CK48	1	0.003368711238287032
Q8NC54	P0CK57	1	0.9999885659492138
O75688	P0CK50	1	0.9999984607842789
Q7Z6G3	P0C763	1	0.9999145492847686
P09543	P0C737	1	0.9999956835926723
P26599	Q1HVI8	1	0.008262730230774352
P62195	Q1HVD3	1	0.9998985399294893
P17655	Q1HVD3	1	0.8156240503130278
P46778	Q1HVG0	1	0.527155419406917
O00483	P0C737	1	0.9999999176386786
Q96J84	P0CK57	1	0.9999929220130196
P13489	P0CK57	1	0.9999996606388336
Q96CX2	P0C6Z1	1	0.9645297687208807
P20226	Q69022	1	0.9997275568548324
O95967	Q69022	1	0.006371971186513029
P61289	Q1HVH2	1	0.9993389449938599
Q6P996	P0CK48	1	0.9471962113819907
Q6NUQ1	P0C6Z9	1	0.9994309420445898
O00487	Q1HVD3	1	0.7633244975197166
P10620	P0C737	1	0.9661985660587846
Q99439	P0CK57	1	0.9999909780012973
Q9Y371	Q1HVG4	1	0.9999307670995657
Q96BY9	P0CAP7	1	0.9999998274474178
O60684	Q1HVF7	1	0.999917046764942
Q9H5V8	P0C737	1	0.9997786995864715
O00264	P0CK57	1	0.9999975809538699
Q9Y6N5	P0CK57	1	0.9999999998269884
P62070	P0C737	1	0.9998845282988527
A1KXE4	P0C763	1	0.9999997124481087
P51911	Q1HVD1	1	0.08410654686459959
Q7Z4N8	Q1HVI8	1	3.163256657074315e-05
Q9UJ14	P0C6Z1	1	0.9998449832091465
O00471	P0C6Z1	1	0.970138166497405
O75396	P0C6Z1	1	0.9999929194798474
P26196	P0C6Z1	1	0.997777737861037
Q8IV08	P0C737	1	0.9999999767269835
P14373	P0C763	1	0.9999544928727565
Q8TED1	P0C6Z1	1	0.9999990817225811
O14579	P0CK57	1	0.999981007316075
P18545	P0C763	1	0.9999979651940192
P63279	Q1HVH2	1	0.9538213598348251
O75396	P0C737	1	0.9999973896557608
Q08117	Q69022	1	0.0016968474902675104
Q9NP72	P0C737	1	0.9999913285180425
P0DMV9	Q1HVI8	1	0.39640010122072156
O95793	Q1HVF7	1	0.9953415266182305
P10398	P0CK57	1	0.9999964278913733
P05161	P0C737	1	0.9995533761865114
Q5W0B1	P0CK48	1	0.006863217438975609
O43164	Q1HVD3	1	0.999337626863807
Q7Z4F1	Q1HVB5	1	0.8757074445668652
Q01105	Q1HVI8	1	0.012932245862310926
Q13435	Q1HVI8	1	0.0004692971148832848
Q96KG9	Q1HVI8	1	0.34500065115558526
O00308	Q1HVJ2	1	0.9994489500788244
Q9Y6N5	P0C6Z1	1	0.9999997203646789
P55036	Q1HVJ2	1	0.27286186430164827
P17980	P0CK57	1	0.9999981240257224
Q15554	Q1HVF7	1	0.9885436923355798
Q9UNN8	P0C6Z1	1	0.9998274226388327
O95674	P0CK50	1	0.9980776418773826
P59768	P0C6Z1	1	0.9995290199665499
Q96N66	P0C6Z1	1	0.9999998208263124
Q9HAV7	Q1HVI8	1	0.00032924782410096343
Q5R3I4	Q1HVD3	1	0.9943773966158882
O75190	Q1HVI8	1	0.0003836745189600685
Q9P0P0	Q1HVJ2	1	0.9984726004466599
Q9NXR1	P0C6Z1	1	0.9992676430984243
Q93062	P0C763	1	0.9999958404153005
O14641	P0C763	1	0.9897677590107522
P07948	Q1HVJ2	1	0.10963771965081595
Q8IYX8	P0C763	1	0.9999652021828278
P60900	Q1HVD3	1	0.9807304614782973
P12814	P0C6N0	1	2.2458692540618915e-05
Q9UHL4	P0CK50	1	0.9999948895448434
Q93062	P0CK48	1	0.9999991675387032
Q9BXN2	P0C6Z1	1	0.999971016924852
Q93062	Q1HVH2	1	0.9993535789861202
Q9C0F1	P0CK48	1	0.01849726653098011
Q9UL15	Q1HVI8	1	0.0012146911259853202
O95219	P0C723	1	0.999999854705077
P0DN79	Q1HVD3	1	9.818785872138595e-07
Q6P996	P0CK57	1	0.9999999995210089
O00487	P0CK57	1	0.9999980673368236
P27824	P0C6Z1	1	0.9999989426579663
Q13077	P0CK48	1	0.9999100516452765
Q16891	P0C705	1	0.9999995094258527
O43294	P0CK50	1	0.9999986565431348
Q12800	Q1HVD1	1	0.999595656389994
O00264	P0C6Z1	1	0.9999841996382475
Q2PZI1	P0C6Z1	1	0.9991241590924519
Q13637	P0CK50	1	0.9999373012585987
Q15942	Q1HVG4	1	0.9994072311097445
Q96PU5	Q1HVJ2	1	0.9841106272603339
Q9NQX7	P0CK57	1	0.9999983056818368
Q13137	Q1HVD3	1	0.9999980804249124
Q13064	P0C763	1	0.9970255252427798
Q8N4L2	P0C737	1	0.9999443672621708
Q9NX61	P0C737	1	0.9916383942219871
O76013	Q69022	1	1.1215126106652735e-07
P35613	P0C737	1	0.9999799109466448
P48643	Q1HVD3	1	0.9999764492398201
Q9BPW8	Q1HVI8	1	2.9773216504136313e-05
O75953	Q1HVI8	1	0.0006323954902776624
O95817	P0CK57	1	0.9999999829420393
P11142	Q1HVI8	1	0.5698067111243926
P08240	P0C737	1	0.9999961287301676
O95831	P0CK57	1	0.9999999799044055
Q06136	P0C737	1	0.9999990645044537
Q8IZ07	Q1HVB5	1	0.9438097468737753
P28300	P0CK50	1	0.9999993493431115
P14868	P0CK57	1	0.9999959480233144
O15260	P0CK57	1	0.9999998861658151
Q15628	Q1HVB3	1	0.9999425045764774
P49721	Q1HVJ2	1	0.22749827532385258
P13674	Q1HVI8	1	6.499093654370927e-05
Q9UJY1	Q1HVI8	1	0.00038362946833838963
Q9Y2G8	P0C737	1	0.9999400994049744
O14545	P0CK57	1	0.9999997539832691
O15270	P0C737	1	0.9981283725188081
P62191	Q1HVD3	1	0.996413953911621
Q92973	P0C737	1	0.9999997593930389
Q9H8L6	P0C705	1	0.9999987780212896
Q99439	P0CK48	1	0.06929448954761218
O60499	P0C737	1	0.9990478110456626
P15622	P0CK48	1	0.6709746318770047
P98194	P0C737	1	0.9999896920087868
P37173	P0C737	1	0.9999996072531695
O43164	P0CK57	1	0.9999954311163038
P98172	P0C737	1	0.9668105028550139
P14618	P0CAP7	1	0.9999999434582288
P49908	P0C723	1	0.9999996868000924
P49023	P0C737	1	0.9999862209931654
P46779	Q1HVF7	1	0.9225871759680769
Q63ZY3	P0CK57	1	0.999999913581049
Q92526	Q1HVD3	1	0.9962916102094485
